"Area.Code","Item.Code","Year","ExtractRate"
186,634,2011,4516.129
186,654,2005,3000
186,654,2006,3000
186,654,2007,3000
186,654,2008,3000
186,654,2009,3000
186,654,2010,3000
186,654,2011,3000
186,846,2005,10000
186,846,2006,10000
186,846,2007,10000
186,846,2008,10000
186,846,2009,10000
186,846,2010,10000
186,846,2011,10000
188,51,2005,40865.385
188,51,2006,37946.429
188,51,2007,21482.277
188,51,2008,45871.56
188,51,2009,29562.982
188,51,2010,34431.138
188,51,2011,35007.61
188,633,2005,50000
188,633,2006,50000
188,633,2007,50000
188,633,2008,50000
188,633,2009,50000
188,633,2010,50000
188,633,2011,50000
189,51,2005,65000
189,51,2006,65000
189,51,2007,65000
189,51,2008,65000
189,51,2009,65000
189,51,2010,65000
189,51,2011,65000
189,633,2005,0
189,633,2006,0
189,633,2007,0
189,633,2008,0
189,633,2009,0
189,633,2010,0
189,633,2011,0
189,634,2005,5000
189,634,2006,5000
189,634,2007,5006.588
189,634,2008,5006.588
189,634,2009,5006.588
189,634,2010,5006.588
189,634,2011,5006.588
189,654,2005,4000
189,654,2006,4000
189,654,2007,4000
189,654,2008,4000
189,654,2009,4000
189,654,2010,4000
189,654,2011,4000
191,16,2005,7200
191,16,2006,7200
191,16,2007,7200
191,16,2008,7200
191,16,2009,7200
191,16,2010,7200
191,16,2011,7200
191,17,2005,2600
191,17,2006,2600
191,17,2007,2600
191,17,2008,2600
191,17,2009,2600
191,17,2010,2600
191,17,2011,2600
191,51,2005,55000
191,51,2006,55000
191,51,2007,55000
191,51,2008,55000
191,51,2009,55000
191,51,2010,55000
191,51,2011,55000
191,634,2005,5555.556
191,634,2006,5567.929
191,634,2007,5527.916
191,634,2008,5405.405
191,634,2009,5405.405
191,634,2010,5405.405
191,634,2011,5405.405
191,654,2005,4000
191,654,2006,4000
191,654,2007,4000
191,654,2008,4000
191,654,2009,4000
191,654,2010,4000
191,654,2011,4000
194,15,2005,10000
194,15,2006,10000
194,15,2007,10000
194,15,2008,10000
194,15,2009,10000
194,15,2010,10000
194,15,2011,10000
194,16,2005,9000
194,16,2006,9000
194,16,2007,9000
194,16,2008,9000
194,16,2009,9000
194,16,2010,9000
194,16,2011,8500
194,17,2005,1000
194,17,2006,1000
194,17,2007,1000
194,17,2008,1000
194,17,2009,1000
194,17,2010,1000
194,17,2011,1000
194,18,2005,10000
194,18,2006,10000
194,18,2007,10000
194,18,2008,10000
194,18,2009,10000
194,18,2010,10000
194,18,2011,10000
194,20,2005,10000
194,20,2006,10000
194,20,2007,10000
194,20,2008,10000
194,20,2009,10000
194,20,2010,10000
194,20,2011,10000
194,22,2005,10000
194,22,2006,10000
194,22,2007,10000
194,22,2008,10000
194,22,2009,10000
194,22,2010,10000
194,22,2011,10000
194,633,2005,50000
194,633,2006,50000
194,633,2007,50000
194,633,2008,50000
194,633,2009,50000
194,633,2010,50000
194,633,2011,50000
195,16,2005,7600
195,16,2006,7600
195,16,2007,7600
195,16,2008,7600
195,16,2009,7600
195,16,2010,7600
195,16,2011,7600
195,17,2005,2000
195,17,2006,2000
195,17,2007,2000
195,17,2008,2000
195,17,2009,2000
195,17,2010,2000
195,17,2011,2000
195,20,2005,12000
195,20,2006,12000
195,20,2007,12000
195,20,2008,12000
195,20,2009,12000
195,20,2010,12000
195,20,2011,12000
195,22,2005,10000
195,22,2006,10000
195,22,2007,10000
195,22,2008,10000
195,22,2009,10000
195,22,2010,10000
195,22,2011,10000
195,49,2005,8000
195,49,2006,8000
195,49,2007,8000
195,49,2008,8000
195,49,2009,8000
195,49,2010,8000
195,49,2011,8000
195,51,2005,64269.934
195,51,2006,64026.403
195,51,2007,51398.188
195,51,2008,40064.103
195,51,2009,64078.402
195,51,2010,64850.843
195,51,2011,64860.74
195,168,2005,10000
195,168,2006,10000
195,168,2007,10000
195,168,2008,10000
195,168,2009,10000
195,168,2010,10000
195,168,2011,10000
195,654,2005,4000
195,654,2006,4000
195,654,2007,4000
195,654,2008,4000
195,654,2009,4000
195,654,2010,4000
195,654,2011,4000
196,16,2005,7500
196,16,2006,7500
196,16,2007,7500
196,16,2008,7500
196,16,2009,7500
196,16,2010,7500
196,16,2011,7500
196,17,2005,2200
196,17,2006,2200
196,17,2007,2200
196,17,2008,2200
196,17,2009,2200
196,17,2010,2200
196,17,2011,2200
196,51,2005,64767.322
196,51,2006,64966.249
196,51,2007,64874.676
196,51,2008,64989.27
196,51,2009,64807.988
196,51,2010,65136.24
196,51,2011,64593.301
197,16,2005,7200
197,16,2006,7200
197,16,2007,7200
197,16,2008,7200
197,16,2009,7200
197,16,2010,7200
197,16,2011,7200
197,17,2005,2200
197,17,2006,2200
197,17,2007,2200
197,17,2008,2200
197,17,2009,2200
197,17,2010,2200
197,17,2011,2200
197,20,2005,0
197,20,2006,0
197,20,2007,0
197,20,2008,0
197,20,2009,0
197,20,2010,0
197,20,2011,0
197,22,2005,0
197,22,2006,0
197,22,2007,0
197,22,2008,0
197,22,2009,0
197,22,2010,0
197,22,2011,0
197,51,2005,69166.667
197,51,2006,75000
197,51,2007,69230.769
197,51,2008,67500
197,51,2009,66666.667
197,51,2010,69230.769
197,51,2011,67500
198,15,2005,10000
198,15,2006,10000
198,15,2007,10000
198,15,2008,10000
198,15,2009,10000
198,15,2010,10000
198,15,2011,10000
198,16,2005,7506.37
198,16,2006,7502.535
198,16,2007,7504.908
198,16,2008,7500.225
198,16,2009,7500.201
198,16,2010,7502.99
198,16,2011,7499.845
198,17,2005,1986.301
198,17,2006,1991.551
198,17,2007,1991.465
198,17,2008,1949.025
198,17,2009,1941.098
198,17,2010,1952.41
198,17,2011,1965.856
198,18,2005,10000
198,18,2006,10000
198,18,2007,10000
198,18,2008,10000
198,18,2009,10000
198,18,2010,10000
198,18,2011,10000
198,19,2005,200
198,19,2006,200
198,19,2007,200
198,19,2008,200
198,19,2009,200
198,19,2010,200
198,19,2011,200
198,20,2005,10000
198,20,2006,10000
198,20,2007,10000
198,20,2008,10000
198,20,2009,10000
198,20,2010,10000
198,20,2011,10000
198,23,2005,8300
198,23,2006,8300
198,23,2007,8300
198,23,2008,8300
198,23,2009,8300
198,23,2010,8300
198,23,2011,8300
198,24,2005,900
198,24,2006,900
198,24,2007,900
198,24,2008,900
198,24,2009,900
198,24,2010,900
198,24,2011,900
198,49,2005,7000
198,49,2006,7017.544
198,49,2007,7000
198,49,2008,0
198,49,2009,7000
198,49,2010,7000
198,49,2011,7000
198,50,2005,8000
198,50,2006,8000
198,50,2007,8000
198,50,2008,8000
198,50,2009,8000
198,50,2010,8000
198,50,2011,8000
198,51,2005,75855.231
198,51,2006,75562.255
198,51,2007,74263.215
198,51,2008,73882.245
198,51,2009,75487.013
198,51,2010,76363.336
198,51,2011,74427.553
198,113,2005,10000
198,113,2006,10000
198,113,2007,10000
198,113,2008,10000
198,113,2009,10000
198,113,2010,10000
198,113,2011,10000
198,168,2005,10000
198,168,2006,10000
198,168,2007,10000
198,168,2008,10000
198,168,2009,10000
198,168,2010,10000
198,168,2011,10000
198,172,2005,11000
198,172,2006,11000
198,172,2007,11000
198,172,2008,11000
198,172,2009,11000
198,172,2010,11000
198,172,2011,11000
198,633,2005,50000
198,633,2006,50000
198,633,2007,50000
198,633,2008,50000
198,633,2009,50000
198,633,2010,50000
198,633,2011,50000
198,634,2005,4554.795
198,634,2006,4618.182
198,634,2007,4635.714
198,634,2008,4500
198,634,2009,4571.429
198,634,2010,4557.106
198,634,2011,4551.201
198,654,2005,3000
198,654,2006,3000
198,654,2007,3000
198,654,2008,3000
198,654,2009,3000
198,654,2010,3000
198,654,2011,3000
198,846,2005,10000
198,846,2006,10000
198,846,2007,10000
198,846,2008,10000
198,846,2009,10000
198,846,2010,10000
198,846,2011,10000
199,15,2005,10000
199,15,2006,10000
199,15,2007,10000
199,15,2008,10000
199,15,2009,10000
199,15,2010,10000
199,15,2011,10000
199,16,2005,7407.407
199,16,2006,7401.316
199,16,2007,7395.498
199,16,2008,7401.575
199,16,2009,7400.794
199,16,2010,7401.13
199,16,2011,7399.299
199,17,2005,2000
199,17,2006,2000
199,17,2007,2000
199,17,2008,2000
199,17,2009,2000
199,17,2010,2000
199,17,2011,2000
199,18,2005,10000
199,18,2006,10000
199,18,2007,10000
199,18,2008,10000
199,18,2009,10000
199,18,2010,10000
199,18,2011,10000
199,19,2005,200
199,19,2006,200
199,19,2007,200
199,19,2008,200
199,19,2009,200
199,19,2010,200
199,19,2011,200
199,20,2005,10000
199,20,2006,10000
199,20,2007,10000
199,20,2008,10000
199,20,2009,10000
199,20,2010,10000
199,20,2011,10000
199,22,2005,10000
199,22,2006,10000
199,22,2007,10000
199,22,2008,10000
199,22,2009,10000
199,22,2010,10000
199,22,2011,10000
199,23,2005,8400
199,23,2006,8400
199,23,2007,8400
199,23,2008,8400
199,23,2009,8400
199,23,2010,8400
199,23,2011,8400
199,24,2005,800
199,24,2006,800
199,24,2007,800
199,24,2008,800
199,24,2009,800
199,24,2010,800
199,24,2011,800
199,41,2005,10000
199,41,2006,10000
199,41,2007,10000
199,41,2008,10000
199,41,2009,10000
199,41,2010,10000
199,41,2011,10000
199,49,2005,6505.376
199,49,2006,6493.506
199,49,2007,6494.413
199,49,2008,6504.178
199,49,2009,6506.41
199,49,2010,6498.516
199,49,2011,6521.739
199,51,2005,68046.141
199,51,2006,69159.811
199,51,2007,69008.269
199,51,2008,68457.5
199,51,2009,69001.402
199,51,2010,69002.989
199,51,2011,69143.488
199,110,2005,0
199,110,2006,0
199,110,2007,0
199,110,2008,0
199,110,2009,0
199,110,2010,0
199,110,2011,0
199,113,2005,10000
199,113,2006,10000
199,113,2007,10000
199,113,2008,10000
199,113,2009,10000
199,113,2010,10000
199,113,2011,10000
199,168,2005,10000
199,168,2006,10000
199,168,2007,10000
199,168,2008,10000
199,168,2009,10000
199,168,2010,10000
199,168,2011,10000
199,172,2005,10000
199,172,2006,10000
199,172,2007,10000
199,172,2008,10000
199,172,2009,10000
199,172,2010,10000
199,172,2011,10000
199,175,2005,10000
199,175,2006,10000
199,175,2007,10000
199,175,2008,10000
199,175,2009,10000
199,175,2010,10000
199,175,2011,10000
199,632,2005,5000
199,632,2006,5000
199,632,2007,5000
199,632,2008,5000
199,632,2009,5000
199,632,2010,5000
199,632,2011,5000
199,633,2005,50000
199,633,2006,50000
199,633,2007,50000
199,633,2008,50000
199,633,2009,50000
199,633,2010,50000
199,633,2011,50000
199,634,2005,4293.594
199,634,2006,4296.009
199,634,2007,4220.19
199,634,2008,4294.558
199,634,2009,4300.201
199,634,2010,4304.082
199,634,2011,4296.296
199,654,2005,2000
199,654,2006,2000
199,654,2007,2000
199,654,2008,2000
199,654,2009,2000
199,654,2010,2000
199,654,2011,2000
199,846,2005,10000
199,846,2006,10000
199,846,2007,10000
199,846,2008,10000
199,846,2009,10000
199,846,2010,10000
199,846,2011,10000
200,16,2005,7300
200,16,2006,7300
200,16,2007,7300
200,16,2008,7300
200,16,2009,7300
200,16,2010,7300
200,16,2011,7300
200,17,2005,2500
200,17,2006,2500
200,17,2007,2500
200,17,2008,2500
200,17,2009,2500
200,17,2010,2500
200,17,2011,2500
200,20,2005,10000
200,20,2006,10000
200,20,2007,10000
200,20,2008,10000
200,20,2009,10000
200,20,2010,10000
200,20,2011,10000
200,22,2005,10000
200,22,2006,10000
200,22,2007,10000
200,22,2008,10000
200,22,2009,10000
200,22,2010,10000
200,22,2011,10000
200,41,2005,6500
200,41,2006,6500
200,41,2007,6500
200,41,2008,6500
200,41,2009,6500
200,41,2010,6500
200,41,2011,6500
200,50,2005,8000
200,50,2006,8000
200,50,2007,8000
200,50,2008,8000
200,50,2009,8000
200,50,2010,8000
200,50,2011,8000
200,51,2005,82932.331
200,51,2006,78857.143
200,51,2007,81428.571
200,51,2008,81081.081
200,51,2009,81300.813
200,51,2010,81300.813
200,51,2011,89430.894
200,113,2005,10000
200,113,2006,10000
200,113,2007,10000
200,113,2008,10000
200,113,2009,10000
200,113,2010,10000
200,113,2011,10000
200,168,2005,10000
200,168,2006,10000
200,168,2007,10000
200,168,2008,10000
200,168,2009,10000
200,168,2010,10000
200,168,2011,10000
200,633,2005,50000
200,633,2006,50000
200,633,2007,50000
200,633,2008,50000
200,633,2009,50000
200,633,2010,50000
200,633,2011,50000
200,654,2005,3000
200,654,2006,3000
200,654,2007,3000
200,654,2008,3000
200,654,2009,3000
200,654,2010,3000
200,654,2011,3000
201,15,2005,10000
201,15,2006,10000
201,15,2007,10000
201,15,2008,10000
201,15,2009,10000
201,15,2010,10000
201,15,2011,10000
201,16,2005,8500
201,16,2006,8500
201,16,2007,8500
201,16,2008,8500
201,16,2009,8500
201,16,2010,8500
201,16,2011,8500
201,17,2005,1500
201,17,2006,1500
201,17,2007,1500
201,17,2008,1500
201,17,2009,1500
201,17,2010,1500
201,17,2011,2000
202,15,2005,10000
202,15,2006,10000
202,15,2007,10000
202,15,2008,10000
202,15,2009,10000
202,15,2010,10000
202,15,2011,10000
202,16,2005,8000
202,16,2006,8000
202,16,2007,8000
202,16,2008,8000
202,16,2009,8000
202,16,2010,8000
202,16,2011,8000
202,17,2005,1800
202,17,2006,1800
202,17,2007,1800
202,17,2008,1800
202,17,2009,1800
202,17,2010,1800
202,17,2011,1800
202,18,2005,10000
202,18,2006,10000
202,18,2007,10000
202,18,2008,10000
202,18,2009,10000
202,18,2010,10000
202,18,2011,10000
202,19,2005,200
202,19,2006,200
202,19,2007,200
202,19,2008,200
202,19,2009,200
202,19,2010,200
202,19,2011,200
202,20,2005,12000
202,20,2006,12000
202,20,2007,12000
202,20,2008,12000
202,20,2009,12000
202,20,2010,12000
202,20,2011,12000
202,22,2005,10000
202,22,2006,10000
202,22,2007,10000
202,22,2008,10000
202,22,2009,10000
202,22,2010,10000
202,22,2011,10000
202,41,2005,10000
202,41,2006,10000
202,41,2007,10000
202,41,2008,10000
202,41,2009,10000
202,41,2010,10000
202,41,2011,10000
202,49,2005,8000
202,49,2006,8000
202,49,2007,8000
202,49,2008,8000
202,49,2009,8000
202,49,2010,8000
202,49,2011,8000
202,50,2005,8000
202,50,2006,8000
202,50,2007,8000
202,50,2008,8000
202,50,2009,8000
202,50,2010,8000
202,50,2011,8000
202,51,2005,65000
202,51,2006,65000
202,51,2007,65000
202,51,2008,65000
202,51,2009,65000
202,51,2010,65000
202,51,2011,65000
202,113,2005,7500
202,113,2006,7500
202,113,2007,7500
202,113,2008,7500
202,113,2009,7500
202,113,2010,7500
202,113,2011,7500
202,168,2005,10000
202,168,2006,10000
202,168,2007,10000
202,168,2008,10000
202,168,2009,10000
202,168,2010,10000
202,168,2011,10000
202,172,2005,10000
202,172,2006,10000
202,172,2007,10000
202,172,2008,10000
202,172,2009,10000
202,172,2010,10000
202,172,2011,10000
202,633,2005,50000
202,633,2006,50000
202,633,2007,50000
202,633,2008,50000
202,633,2009,50000
202,633,2010,50000
202,633,2011,50000
202,634,2005,5000
202,634,2006,5000
202,634,2007,5000
202,634,2008,5000
202,634,2009,5000
202,634,2010,5000
202,634,2011,5000
202,654,2005,4000
202,654,2006,4000
202,654,2007,4000
202,654,2008,4000
202,654,2009,4000
202,654,2010,4000
202,654,2011,4000
202,846,2005,10000
202,846,2006,10000
202,846,2007,10000
202,846,2008,10000
202,846,2009,10000
202,846,2010,10000
202,846,2011,10000
203,15,2005,10000
203,15,2006,10000
203,15,2007,10000
203,15,2008,10000
203,15,2009,10000
203,15,2010,10000
203,15,2011,10000
203,16,2005,7420
203,16,2006,7420
203,16,2007,7420
203,16,2008,7420
203,16,2009,7420
203,16,2010,7420
203,16,2011,7420
203,17,2005,2380
203,17,2006,2380
203,17,2007,2380
203,17,2008,2380
203,17,2009,2380
203,17,2010,2380
203,17,2011,2380
203,18,2005,10000
203,18,2006,10000
203,18,2007,10000
203,18,2008,10000
203,18,2009,10000
203,18,2010,10000
203,18,2011,10000
203,20,2005,10000
203,20,2006,10000
203,20,2007,10000
203,20,2008,10000
203,20,2009,10000
203,20,2010,10000
203,20,2011,10000
203,22,2005,10000
203,22,2006,10000
203,22,2007,10000
203,22,2008,10000
203,22,2009,10000
203,22,2010,10000
203,22,2011,10000
203,23,2005,8500
203,23,2006,8500
203,23,2007,8500
203,23,2008,8500
203,23,2009,8500
203,23,2010,8500
203,23,2011,8500
203,24,2005,1000
203,24,2006,1000
203,24,2007,1000
203,24,2008,1000
203,24,2009,1000
203,24,2010,1000
203,24,2011,1000
203,41,2005,10000
203,41,2006,10000
203,41,2007,10000
203,41,2008,10000
203,41,2009,10000
203,41,2010,10000
203,41,2011,10000
203,49,2005,7984.496
203,49,2006,7971.014
203,49,2007,7971.429
203,49,2008,7967.033
203,49,2009,7978.723
203,49,2010,7973.856
203,49,2011,7978.723
203,51,2005,61301.847
203,51,2006,61341.833
203,51,2007,60947.083
203,51,2008,57346.056
203,51,2009,60831.569
203,51,2010,58207.049
203,51,2011,59110.207
203,110,2005,10000
203,110,2006,10000
203,110,2007,10000
203,110,2008,10000
203,110,2009,10000
203,110,2010,10000
203,110,2011,10000
203,113,2005,7000
203,113,2006,7000
203,113,2007,7000
203,113,2008,7000
203,113,2009,7000
203,113,2010,7000
203,113,2011,7000
203,168,2005,10000
203,168,2006,10000
203,168,2007,10000
203,168,2008,10000
203,168,2009,10000
203,168,2010,10000
203,168,2011,10000
203,172,2005,10000
203,172,2006,10000
203,172,2007,10000
203,172,2008,10000
203,172,2009,10000
203,172,2010,10000
203,172,2011,10000
203,175,2005,10000
203,175,2006,10000
203,175,2007,10000
203,175,2008,10000
203,175,2009,10000
203,175,2010,10000
203,175,2011,10000
203,632,2005,4200
203,632,2006,4200
203,632,2007,4200
203,632,2008,4200
203,632,2009,4200
203,632,2010,4200
203,632,2011,4200
203,633,2005,50000
203,633,2006,50000
203,633,2007,50000
203,633,2008,50000
203,633,2009,50000
203,633,2010,50000
203,633,2011,50000
203,634,2005,2000
203,634,2006,2000
203,634,2007,2000
203,634,2008,2000
203,634,2009,2000
203,634,2010,2000
203,634,2011,2000
203,654,2005,3000
203,654,2006,3000
203,654,2007,3000
203,654,2008,3000
203,654,2009,3000
203,654,2010,3000
203,654,2011,3000
203,846,2005,10000
203,846,2006,10000
203,846,2007,10000
203,846,2008,10000
203,846,2009,10000
203,846,2010,10000
203,846,2011,10000
206,15,2005,10000
206,15,2006,10000
206,15,2007,10000
206,15,2008,10000
206,15,2009,10000
206,15,2010,10000
206,15,2011,10000
206,16,2005,8700
206,16,2006,8700
206,16,2007,8700
206,16,2008,8700
206,16,2009,8700
206,16,2010,8700
206,16,2011,8700
206,17,2005,1000
206,17,2006,1000
206,17,2007,1000
206,17,2008,1000
206,17,2009,1000
206,17,2010,1000
206,17,2011,1000
206,51,2005,0
206,51,2006,0
206,51,2007,0
206,51,2008,0
206,51,2009,0
206,51,2010,0
206,51,2011,0
206,634,2005,5000
206,634,2006,5000
206,634,2007,5000
206,634,2008,5000
206,634,2009,5000
206,634,2010,5000
206,634,2011,5000
206,654,2005,3000
206,654,2006,3000
206,654,2007,3000
206,654,2008,3000
206,654,2009,3000
206,654,2010,3000
206,654,2011,3000
207,16,2005,7511.374
207,16,2006,7513.979
207,16,2007,7504.443
207,16,2008,7514.473
207,16,2009,7514.051
207,16,2010,7496.308
207,16,2011,7498.381
207,17,2005,2000
207,17,2006,2000
207,17,2007,2000
207,17,2008,2000
207,17,2009,2000
207,17,2010,2000
207,17,2011,2000
207,51,2005,65775.515
207,51,2006,65326.633
207,51,2007,65052.95
207,51,2008,64925.483
207,51,2009,65043.649
207,51,2010,65059.365
207,51,2011,64997.445
207,634,2005,2000
207,634,2006,2000
207,634,2007,2000
207,634,2008,2000
207,634,2009,2000
207,634,2010,2000
207,634,2011,2000
207,654,2005,4000
207,654,2006,4000
207,654,2007,4000
207,654,2008,4000
207,654,2009,4000
207,654,2010,4000
207,654,2011,4000
208,15,2005,10000
208,15,2006,10000
208,15,2007,10000
208,15,2008,10000
208,15,2009,10000
208,15,2010,10000
208,15,2011,10000
208,16,2005,8000
208,16,2006,8000
208,16,2007,8000
208,16,2008,8000
208,16,2009,8000
208,16,2010,8000
208,16,2011,8000
208,17,2005,1500
208,17,2006,1500
208,17,2007,1500
208,17,2008,1500
208,17,2009,1500
208,17,2010,1500
208,17,2011,1500
208,18,2005,9817.647
208,18,2006,10000
208,18,2007,10000
208,18,2008,10000
208,18,2009,10000
208,18,2010,10000
208,18,2011,10000
208,19,2005,500
208,19,2006,500
208,19,2007,500
208,19,2008,500
208,19,2009,500
208,19,2010,500
208,19,2011,500
208,22,2005,9996.815
208,22,2006,10000
208,22,2007,10000
208,22,2008,10000
208,22,2009,10000
208,22,2010,10000
208,22,2011,10000
208,49,2005,7700
208,49,2006,7700
208,49,2007,7700
208,49,2008,7700
208,49,2009,7700
208,49,2010,7700
208,49,2011,7700
208,51,2005,65789.474
208,51,2006,65833.333
208,51,2007,63733.332
208,51,2008,64642.857
208,51,2009,68120
208,51,2010,65529.412
208,51,2011,66143.791
208,634,2005,3935.484
208,634,2006,3809.524
208,634,2007,3809.524
208,634,2008,3809.524
208,634,2009,3846.154
208,634,2010,3846.154
208,634,2011,3846.154
209,15,2005,10000
209,15,2006,10000
209,15,2007,10000
209,15,2008,10000
209,15,2009,10000
209,15,2010,10000
209,15,2011,10000
209,16,2005,8000
209,16,2006,8000
209,16,2007,8000
209,16,2008,8000
209,16,2009,8000
209,16,2010,8000
209,16,2011,8000
209,17,2005,1800
209,17,2006,1800
209,17,2007,1800
209,17,2008,1800
209,17,2009,1800
209,17,2010,1800
209,17,2011,1800
209,23,2005,8500
209,23,2006,8500
209,23,2007,8500
209,23,2008,8500
209,23,2009,8500
209,23,2010,8500
209,23,2011,8500
209,24,2005,1000
209,24,2006,1000
209,24,2007,1000
209,24,2008,1000
209,24,2009,1000
209,24,2010,1000
209,24,2011,1000
209,51,2005,65000
209,51,2006,65000
209,51,2007,65000
209,51,2008,65000
209,51,2009,65000
209,51,2010,65000
209,51,2011,65000
209,113,2005,6000
209,113,2006,6000
209,113,2007,6000
209,113,2008,6000
209,113,2009,6000
209,113,2010,6000
209,113,2011,6000
209,168,2005,10000
209,168,2006,10000
209,168,2007,10000
209,168,2008,10000
209,168,2009,10000
209,168,2010,10000
209,168,2011,10000
209,172,2005,10000
209,172,2006,10000
209,172,2007,10000
209,172,2008,10000
209,172,2009,10000
209,172,2010,10000
209,172,2011,10000
209,632,2005,5500
209,632,2006,5500
209,632,2007,5500
209,632,2008,5500
209,632,2009,5500
209,632,2010,5500
209,632,2011,5500
209,654,2005,2000
209,654,2006,2000
209,654,2007,2000
209,654,2008,2000
209,654,2009,2000
209,654,2010,2000
209,654,2011,2000
210,15,2005,10000
210,15,2006,10000
210,15,2007,10000
210,15,2008,10000
210,15,2009,10000
210,15,2010,10000
210,15,2011,10000
210,16,2005,7500
210,16,2006,7500
210,16,2007,7500
210,16,2008,7500
210,16,2009,7500
210,16,2010,7500
210,16,2011,7500
210,17,2005,1600
210,17,2006,1600
210,17,2007,1600
210,17,2008,1600
210,17,2009,1600
210,17,2010,1600
210,17,2011,1600
210,20,2005,12000
210,20,2006,12000
210,20,2007,12000
210,20,2008,12000
210,20,2009,12000
210,20,2010,12000
210,20,2011,12000
210,22,2005,10000
210,22,2006,10000
210,22,2007,10000
210,22,2008,10000
210,22,2009,10000
210,22,2010,10000
210,22,2011,10000
210,49,2005,7700
210,49,2006,7700
210,49,2007,7700
210,49,2008,7700
210,49,2009,7700
210,49,2010,7700
210,49,2011,7700
210,51,2005,78149.43
210,51,2006,77569.514
210,51,2007,78048.686
210,51,2008,76989.424
210,51,2009,77218.483
210,51,2010,77185.646
210,51,2011,77645.228
210,632,2005,5000
210,632,2006,5000
210,632,2007,5000
210,632,2008,5000
210,632,2009,5000
210,632,2010,5000
210,632,2011,5000
210,633,2005,50000
210,633,2006,50000
210,633,2007,50000
210,633,2008,50000
210,633,2009,50000
210,633,2010,50000
210,633,2011,50000
210,634,2005,4791.667
210,634,2006,4523.81
210,634,2007,4516.129
210,634,2008,4510.204
210,634,2009,4495.413
210,634,2010,4475.806
210,634,2011,4498.141
210,654,2005,4000
210,654,2006,4000
210,654,2007,4000
210,654,2008,4000
210,654,2009,4000
210,654,2010,4000
210,654,2011,4000
211,15,2005,10000
211,15,2006,10000
211,15,2007,10000
211,15,2008,10000
211,15,2009,10000
211,15,2010,10000
211,15,2011,10000
211,16,2005,7000
211,16,2006,7000
211,16,2007,7000
211,16,2008,7000
211,16,2009,7000
211,16,2010,7000
211,16,2011,7000
211,17,2005,2500
211,17,2006,2500
211,17,2007,2500
211,17,2008,2500
211,17,2009,2500
211,17,2010,2500
211,17,2011,2500
211,19,2005,200
211,19,2006,200
211,19,2007,200
211,19,2008,200
211,19,2009,200
211,19,2010,200
211,19,2011,200
211,20,2005,12000
211,20,2006,12000
211,20,2007,12000
211,20,2008,12000
211,20,2009,12000
211,20,2010,12000
211,20,2011,12000
211,22,2005,0
211,22,2006,0
211,22,2007,0
211,22,2008,0
211,22,2009,0
211,22,2010,0
211,22,2011,0
211,23,2005,8500
211,23,2006,8500
211,23,2007,8500
211,23,2008,8500
211,23,2009,8500
211,23,2010,8500
211,23,2011,8500
211,24,2005,1000
211,24,2006,1000
211,24,2007,1000
211,24,2008,1000
211,24,2009,1000
211,24,2010,1000
211,24,2011,1000
211,50,2005,8000
211,50,2006,8000
211,50,2007,8000
211,50,2008,8000
211,50,2009,8000
211,50,2010,8000
211,50,2011,8000
211,51,2005,57409.274
211,51,2006,58702.957
211,51,2007,58938.172
211,51,2008,60903.898
211,51,2009,60740.159
211,51,2010,61509.316
211,51,2011,60586.386
211,168,2005,10000
211,168,2006,10000
211,168,2007,10000
211,168,2008,10000
211,168,2009,10000
211,168,2010,10000
211,168,2011,10000
211,633,2005,50000
211,633,2006,50000
211,633,2007,50000
211,633,2008,50000
211,633,2009,50000
211,633,2010,50000
211,633,2011,50000
211,634,2005,3310.345
211,634,2006,3529.412
211,634,2007,3440.86
211,634,2008,3391.003
211,634,2009,3489.933
211,634,2010,3270.44
211,634,2011,3395.062
211,654,2005,4000
211,654,2006,4000
211,654,2007,4000
211,654,2008,4000
211,654,2009,4000
211,654,2010,4000
211,654,2011,4000
212,15,2005,10000
212,15,2006,10000
212,15,2007,10000
212,15,2008,10000
212,15,2009,10000
212,15,2010,10000
212,15,2011,10000
212,16,2005,8000
212,16,2006,8000
212,16,2007,8000
212,16,2008,8000
212,16,2009,8000
212,16,2010,8000
212,16,2011,8000
212,17,2005,1700
212,17,2006,1700
212,17,2007,1700
212,17,2008,1700
212,17,2009,1700
212,17,2010,1700
212,17,2011,1700
212,18,2005,10000
212,18,2006,10000
212,18,2007,10000
212,18,2008,10000
212,18,2009,10000
212,18,2010,10000
212,18,2011,10000
212,20,2005,10000
212,20,2006,10000
212,20,2007,10000
212,20,2008,10000
212,20,2009,10000
212,20,2010,10000
212,20,2011,10000
212,22,2005,10000
212,22,2006,10000
212,22,2007,10000
212,22,2008,10000
212,22,2009,10000
212,22,2010,10000
212,22,2011,10000
212,23,2005,8500
212,23,2006,8500
212,23,2007,8500
212,23,2008,8500
212,23,2009,8500
212,23,2010,8500
212,23,2011,8500
212,24,2005,1500
212,24,2006,1500
212,24,2007,1500
212,24,2008,1500
212,24,2009,1500
212,24,2010,1500
212,24,2011,1500
212,41,2005,10000
212,41,2006,10000
212,41,2007,10000
212,41,2008,10000
212,41,2009,10000
212,41,2010,10000
212,41,2011,10000
212,49,2005,8000
212,49,2006,8000
212,49,2007,8000
212,49,2008,8000
212,49,2009,8000
212,49,2010,8000
212,49,2011,8000
212,51,2005,63171.194
212,51,2006,66562.5
212,51,2007,61818.75
212,51,2008,65825
212,51,2009,65114.379
