"Area.Code","Item.Code","Element.Code","Year","Trade"
138,632,5911,2010,6.453
138,633,5611,2010,129.28
138,633,5911,2010,432.202
138,634,5611,2010,51.61
138,634,5911,2010,171.537
138,654,5611,2010,1618.603
138,654,5911,2010,0.091
138,846,5611,2010,53.6
138,846,5911,2010,0.034
141,15,5611,2010,56.152
141,15,5911,2010,0
141,16,5611,2010,54.074
141,16,5911,2010,0
141,17,5611,2010,0
141,17,5911,2010,0
141,18,5611,2010,1.114
141,18,5911,2010,0
141,20,5611,2010,0.055
141,22,5611,2010,9.659
141,22,5911,2010,0
141,23,5611,2010,0
141,41,5611,2010,0.124
141,49,5611,2010,8.667
141,50,5611,2010,0
141,51,5611,2010,18.618
141,51,5911,2010,0.012
141,110,5611,2010,0.212
141,110,5911,2010,0
141,113,5611,2010,0.786
141,154,5611,2010,0
141,166,5611,2010,0
141,168,5611,2010,8.835
141,168,5911,2010,0.02
141,172,5611,2010,0.488
141,632,5611,2010,0
141,632,5911,2010,0
141,633,5611,2010,15.003
141,633,5911,2010,0
141,634,5611,2010,1.221
141,634,5911,2010,0.11
142,15,5611,2010,0
142,16,5611,2010,0.147
142,18,5611,2010,0.003
142,20,5611,2010,0
142,22,5611,2010,0.017
142,41,5611,2010,0.002
142,50,5611,2010,0
142,51,5611,2010,0.22
142,110,5611,2010,0
142,113,5611,2010,0
142,155,5611,2010,0
142,168,5611,2010,0.001
142,172,5611,2010,0
142,632,5611,2010,0.001
142,633,5611,2010,0.179
142,634,5611,2010,0.038
143,15,5611,2010,3243.38
143,15,5911,2010,0.255
143,16,5611,2010,2.514
143,16,5911,2010,87.004
143,17,5611,2010,238.37
143,17,5911,2010,0
143,18,5611,2010,7.697
143,18,5911,2010,0.297
143,20,5611,2010,0.303
143,20,5911,2010,0.241
143,22,5611,2010,7.126
143,22,5911,2010,2.596
143,23,5611,2010,0.022
143,23,5911,2010,0
143,24,5611,2010,0.113
143,41,5611,2010,3.648
143,41,5911,2010,0.012
143,49,5611,2010,3.035
143,49,5911,2010,0
143,50,5611,2010,0.013
143,50,5911,2010,0
143,51,5611,2010,2.375
143,51,5911,2010,0.985
143,110,5611,2010,0
143,113,5611,2010,0.007
143,113,5911,2010,0
143,154,5611,2010,0.063
143,166,5611,2010,0.02
143,166,5911,2010,0.053
143,168,5611,2010,2.304
143,168,5911,2010,6.465
143,172,5611,2010,1.702
143,172,5911,2010,0.696
143,632,5611,2010,0.629
143,632,5911,2010,0
143,633,5611,2010,14.35
143,633,5911,2010,12.01
143,634,5611,2010,5.063
143,634,5911,2010,0.504
143,654,5611,2010,138.671
143,654,5911,2010,0
143,846,5611,2010,52.79
143,846,5911,2010,0
144,15,5611,2010,551.379
144,16,5611,2010,17.254
144,16,5911,2010,33.084
144,18,5611,2010,0.642
144,18,5911,2010,0.001
144,20,5611,2010,0.202
144,20,5911,2010,0
144,22,5611,2010,2.756
144,22,5911,2010,0.382
144,41,5611,2010,1.005
144,41,5911,2010,0.021
144,49,5611,2010,19.384
144,50,5611,2010,0.581
144,50,5911,2010,0
144,51,5611,2010,2.376
144,51,5911,2010,0.272
144,110,5611,2010,0.265
144,168,5611,2010,6.229
144,168,5911,2010,0.319
144,633,5611,2010,5.119
144,633,5911,2010,1.876
144,634,5611,2010,2.026
144,634,5911,2010,0.036
145,16,5611,2010,1.726
145,41,5611,2010,0.019
145,51,5611,2010,1.111
145,113,5611,2010,0
145,633,5611,2010,3.233
146,15,5611,2010,0.223
146,15,5911,2010,176.861
146,16,5611,2010,44.556
146,16,5911,2010,0.157
146,17,5611,2010,0.021
146,17,5911,2010,2.971
146,18,5611,2010,1.859
146,18,5911,2010,0.016
146,20,5611,2010,1.17
146,20,5911,2010,0.029
146,22,5611,2010,8.24
146,22,5911,2010,5.983
146,23,5611,2010,0
146,24,5611,2010,0.03
146,41,5611,2010,1.037
146,41,5911,2010,0.025
146,49,5611,2010,16.157
146,49,5911,2010,0
146,50,5611,2010,0.037
146,51,5611,2010,25.225
146,51,5911,2010,0.207
146,113,5611,2010,2.752
146,113,5911,2010,2.281
146,154,5611,2010,0
146,166,5611,2010,0.002
146,168,5611,2010,2.992
146,168,5911,2010,1.546
146,172,5611,2010,4.588
146,172,5911,2010,0
146,175,5611,2010,0
146,632,5611,2010,0.043
146,632,5911,2010,0
146,633,5611,2010,20.708
146,633,5911,2010,3.845
146,634,5611,2010,3.391
146,634,5911,2010,9.695
146,654,5611,2010,0
146,654,5911,2010,0
146,846,5611,2010,0.215
146,846,5911,2010,0
147,15,5611,2010,30.711
147,15,5911,2010,0
147,16,5611,2010,15
147,16,5911,2010,0
147,17,5611,2010,0.943
147,17,5911,2010,0
147,18,5611,2010,0.926
147,18,5911,2010,0.004
147,19,5611,2010,0
147,19,5911,2010,0
147,20,5611,2010,0.04
147,20,5911,2010,0
147,22,5611,2010,1.084
147,22,5911,2010,0.003
147,23,5611,2010,0.062
147,23,5911,2010,0
147,24,5611,2010,0
147,41,5611,2010,1.5
147,41,5911,2010,0
147,49,5611,2010,29.493
147,49,5911,2010,0
147,50,5611,2010,0
147,50,5911,2010,0
147,51,5611,2010,1.558
147,51,5911,2010,27.001
147,113,5611,2010,0.011
147,113,5911,2010,0
147,154,5611,2010,0
147,166,5611,2010,0
147,168,5611,2010,2.296
147,168,5911,2010,0.004
147,172,5611,2010,0.1
147,172,5911,2010,0
147,632,5611,2010,2.5
147,632,5911,2010,0
147,633,5611,2010,0.493
147,633,5911,2010,0.274
147,634,5611,2010,0.271
147,634,5911,2010,0.029
147,654,5611,2010,0.043
147,654,5911,2010,0
147,846,5611,2010,0.034
147,846,5911,2010,0
148,15,5611,2010,0
148,16,5611,2010,0.187
148,17,5611,2010,0
148,51,5611,2010,0.227
148,113,5611,2010,0
148,168,5611,2010,0.01
148,633,5611,2010,0.075
148,634,5611,2010,0.04
149,15,5611,2010,1.207
149,15,5911,2010,0.045
149,16,5611,2010,0.285
149,16,5911,2010,3.106
149,17,5611,2010,0.62
149,17,5911,2010,10.354
149,18,5611,2010,0.309
149,18,5911,2010,3.984
149,20,5611,2010,0.15
149,20,5911,2010,0.025
149,22,5611,2010,8.503
149,22,5911,2010,0.068
149,23,5611,2010,0.012
149,24,5611,2010,0.597
149,24,5911,2010,0
149,41,5611,2010,0.902
149,41,5911,2010,0.055
149,49,5611,2010,5.81
149,50,5611,2010,4.594
149,50,5911,2010,0.139
149,51,5611,2010,0.183
149,51,5911,2010,0.124
149,113,5611,2010,0.405
149,113,5911,2010,0
149,154,5611,2010,0
149,154,5911,2010,0
149,166,5611,2010,0
149,168,5611,2010,4.746
149,168,5911,2010,0.161
149,172,5611,2010,4.531
149,172,5911,2010,0.247
149,632,5611,2010,4.702
149,633,5611,2010,7.128
149,633,5911,2010,16.419
149,634,5611,2010,0.764
149,634,5911,2010,0.002
149,654,5911,2010,0
149,846,5611,2010,0.002
149,846,5911,2010,0
150,15,5611,2010,5262.085
150,15,5911,2010,525.519
150,16,5611,2010,479.795
150,16,5911,2010,101.13
150,17,5611,2010,370.999
150,17,5911,2010,211.775
150,18,5611,2010,52.401
150,18,5911,2010,17.968
150,19,5611,2010,0.111
150,19,5911,2010,1.33
150,20,5611,2010,84.116
150,20,5911,2010,52.336
150,22,5611,2010,311.339
150,22,5911,2010,322.795
150,23,5611,2010,26.264
150,23,5911,2010,51.149
150,24,5611,2010,212.486
150,24,5911,2010,13.465
150,41,5611,2010,48.428
150,41,5911,2010,88.6
150,49,5611,2010,205.446
150,49,5911,2010,134.036
150,50,5611,2010,3.482
150,50,5911,2010,6.271
150,51,5611,2010,217.155
150,51,5911,2010,1635.817
150,110,5611,2010,0.287
150,110,5911,2010,1.37
150,113,5611,2010,116.837
150,113,5911,2010,26.008
150,154,5611,2010,27.147
150,154,5911,2010,20.316
150,155,5611,2010,0.012
150,155,5911,2010,0
150,166,5611,2010,7.485
150,166,5911,2010,3.568
150,168,5611,2010,78.184
150,168,5911,2010,104.579
150,172,5611,2010,274.162
150,172,5911,2010,288.371
150,175,5611,2010,87.862
150,175,5911,2010,38.139
150,632,5611,2010,668.152
150,632,5911,2010,728.575
150,633,5611,2010,860.547
150,633,5911,2010,918.603
150,634,5611,2010,142.397
150,634,5911,2010,222.399
150,654,5611,2010,208.276
150,654,5911,2010,77.003
150,846,5611,2010,491.153
150,846,5911,2010,176.22
151,15,5611,2010,0
151,15,5911,2010,0
151,16,5611,2010,9.663
151,16,5911,2010,0.006
151,17,5911,2010,0
151,18,5611,2010,1.055
151,20,5611,2010,0.253
151,22,5611,2010,3.726
151,41,5611,2010,0.687
151,41,5911,2010,0.011
151,49,5611,2010,2.15
151,50,5611,2010,0.006
151,51,5611,2010,18.631
151,110,5611,2010,0.063
151,168,5611,2010,0.848
151,168,5911,2010,0.021
151,633,5611,2010,22.013
151,633,5911,2010,0.568
151,634,5611,2010,4.245
151,634,5911,2010,0
153,15,5611,2010,30.965
153,15,5911,2010,0
153,16,5611,2010,1.608
153,16,5911,2010,0.004
153,17,5611,2010,0.397
153,18,5611,2010,0.251
153,18,5911,2010,0.02
153,19,5611,2010,0
153,20,5611,2010,0.265
153,20,5911,2010,0
153,22,5611,2010,4.486
153,22,5911,2010,0.022
153,23,5611,2010,0
153,24,5611,2010,0.059
153,41,5611,2010,0.512
153,41,5911,2010,0
153,49,5611,2010,2.317
153,49,5911,2010,0
153,50,5611,2010,0.002
153,50,5911,2010,0
153,51,5611,2010,1.191
153,51,5911,2010,0.021
153,110,5611,2010,0
153,113,5611,2010,0.029
153,154,5611,2010,0.002
153,166,5611,2010,0.002
153,168,5611,2010,0.412
153,168,5911,2010,0.001
153,172,5611,2010,0.06
153,172,5911,2010,0
153,632,5611,2010,0.097
153,632,5911,2010,0
153,633,5611,2010,5.199
153,633,5911,2010,0.178
153,634,5611,2010,1.452
153,634,5911,2010,0.003
153,654,5911,2010,0
154,15,5611,2010,55.765
154,15,5911,2010,0.197
154,16,5611,2010,46.836
154,16,5911,2010,0.068
154,17,5611,2010,0.599
154,17,5911,2010,0.343
154,18,5611,2010,4.811
154,18,5911,2010,0.017
154,19,5611,2010,0.002
154,19,5911,2010,0.001
154,20,5611,2010,0.421
154,20,5911,2010,0.498
154,21,5611,2010,0.03
154,21,5911,2010,0
154,22,5611,2010,9.64
154,22,5911,2010,16.565
154,23,5611,2010,0.252
154,23,5911,2010,0
154,24,5611,2010,0.215
154,24,5911,2010,0
154,41,5611,2010,0.617
154,41,5911,2010,0.572
154,49,5611,2010,7.127
154,49,5911,2010,0
154,50,5611,2010,0
154,50,5911,2010,0
154,51,5611,2010,6.946
154,51,5911,2010,7.978
154,110,5611,2010,2.328
154,110,5911,2010,2.064
154,113,5611,2010,0.138
154,113,5911,2010,0.001
154,154,5611,2010,0.074
154,154,5911,2010,0.005
154,155,5611,2010,0
154,155,5911,2010,0
154,166,5611,2010,0.655
154,166,5911,2010,0
154,168,5611,2010,1.856
154,168,5911,2010,3.725
154,172,5611,2010,4.609
154,172,5911,2010,0.105
154,632,5611,2010,0.178
154,632,5911,2010,0.252
154,633,5611,2010,30.644
154,633,5911,2010,50.986
154,634,5611,2010,1.578
154,634,5911,2010,0.445
154,654,5611,2010,0
154,654,5911,2010,0
154,846,5611,2010,0.103
154,846,5911,2010,0
155,15,5611,2010,0
155,16,5611,2010,5.545
155,17,5611,2010,0
155,18,5611,2010,0.443
155,20,5611,2010,0.077
155,22,5611,2010,1.971
155,22,5911,2010,0
155,23,5611,2010,0
155,24,5611,2010,0.001
155,41,5611,2010,0.44
155,49,5611,2010,0.262
155,50,5611,2010,0
155,51,5611,2010,0.591
155,51,5911,2010,0.484
155,110,5611,2010,0.033
155,110,5911,2010,0
155,113,5611,2010,0.007
155,168,5611,2010,0.297
155,172,5611,2010,0
155,632,5611,2010,0.039
155,633,5611,2010,1.272
155,633,5911,2010,0
155,634,5611,2010,0.371
155,634,5911,2010,0.134
156,15,5611,2010,289.624
156,15,5911,2010,7.356
156,16,5611,2010,15.065
156,16,5911,2010,0.651
156,17,5611,2010,8.796
156,17,5911,2010,0
156,18,5611,2010,6.671
156,18,5911,2010,0.191
156,19,5611,2010,0.002
156,19,5911,2010,0.001
156,20,5611,2010,0.983
156,20,5911,2010,0.019
156,22,5611,2010,38.31
156,22,5911,2010,32.762
156,23,5611,2010,1.326
156,23,5911,2010,0.002
156,24,5611,2010,3.92
156,24,5911,2010,0.007
156,41,5611,2010,15.761
156,41,5911,2010,6.308
156,49,5611,2010,3.054
156,49,5911,2010,1.28
156,50,5611,2010,0.163
156,50,5911,2010,8.079
156,51,5611,2010,17.545
156,51,5911,2010,14.474
156,110,5611,2010,2.366
156,110,5911,2010,1.215
156,113,5611,2010,0.573
156,113,5911,2010,0.287
156,154,5611,2010,0.955
156,154,5911,2010,0.045
156,166,5611,2010,0.194
156,166,5911,2010,0.044
156,168,5611,2010,20.415
156,168,5911,2010,11.565
156,172,5611,2010,4.181
156,172,5911,2010,1.114
156,632,5611,2010,11.49
156,632,5911,2010,0.365
156,633,5611,2010,57.193
156,633,5911,2010,51.292
156,634,5611,2010,28.428
156,634,5911,2010,13.013
156,654,5611,2010,60.529
156,846,5611,2010,0.042
156,846,5911,2010,0
157,15,5611,2010,111.803
157,15,5911,2010,0.147
157,16,5611,2010,22.747
157,16,5911,2010,13.248
157,17,5611,2010,0
157,17,5911,2010,11.352
157,18,5611,2010,4.947
157,18,5911,2010,0.001
157,19,5611,2010,0.039
157,19,5911,2010,0
157,20,5611,2010,1.014
157,20,5911,2010,0
157,22,5611,2010,21.451
157,22,5911,2010,10.862
157,23,5611,2010,0
157,24,5611,2010,0.042
157,24,5911,2010,0.007
157,41,5611,2010,5.438
157,41,5911,2010,0.132
157,49,5611,2010,8.918
157,49,5911,2010,0
157,50,5611,2010,0.007
157,51,5611,2010,6.81
157,51,5911,2010,1.684
157,110,5611,2010,2.083
157,110,5911,2010,0.018
157,113,5611,2010,0.412
157,113,5911,2010,0.025
157,154,5611,2010,0
157,166,5611,2010,0
157,168,5611,2010,11.729
157,168,5911,2010,0.038
157,172,5611,2010,0.34
157,172,5911,2010,0
157,632,5611,2010,1.012
157,632,5911,2010,2.999
157,633,5611,2010,110.874
157,633,5911,2010,14.018
157,634,5611,2010,1.809
157,634,5911,2010,9.768
157,654,5611,2010,0.581
157,654,5911,2010,0
157,846,5611,2010,0.831
157,846,5911,2010,0
158,15,5611,2010,0.48
158,15,5911,2010,0
158,16,5611,2010,40.163
158,16,5911,2010,0.053
158,17,5611,2010,23.544
158,17,5911,2010,0.003
158,18,5611,2010,14.436
158,18,5911,2010,5.396
158,20,5611,2010,0.006
158,22,5611,2010,3.023
158,22,5911,2010,0.057
158,23,5611,2010,0
158,24,5611,2010,0
158,41,5611,2010,7.683
158,41,5911,2010,0
158,49,5611,2010,0.601
158,50,5611,2010,2.39
158,50,5911,2010,0
158,51,5611,2010,1.216
158,51,5911,2010,0
158,113,5611,2010,0.293
158,113,5911,2010,0
158,154,5611,2010,0
158,166,5611,2010,0
158,168,5611,2010,3.588
158,168,5911,2010,0.098
158,172,5611,2010,0.05
158,172,5911,2010,0
158,632,5611,2010,0.011
158,633,5611,2010,1.746
158,633,5911,2010,0.006
158,634,5611,2010,1.074
158,634,5911,2010,0.077
158,654,5611,2010,0.143
158,846,5611,2010,0.015
159,15,5611,2010,3971.861
159,15,5911,2010,0.029
159,16,5611,2010,0.58
159,16,5911,2010,0.054
159,17,5611,2010,0.005
159,17,5911,2010,127.597
159,18,5611,2010,0.427
159,20,5611,2010,0.061
159,20,5911,2010,0
159,22,5611,2010,3.01
159,22,5911,2010,1.199
159,23,5611,2010,0.039
159,24,5611,2010,0.01
159,41,5611,2010,2.711
159,49,5611,2010,96.35
159,50,5611,2010,0.532
159,51,5611,2010,0.546
159,51,5911,2010,3.305
159,113,5611,2010,0.24
159,154,5611,2010,0.025
159,166,5611,2010,0.309
159,168,5611,2010,1.401
159,168,5911,2010,0.328
159,172,5611,2010,67.067
159,172,5911,2010,0.002
159,632,5611,2010,109.566
159,633,5611,2010,36.501
159,633,5911,2010,1.761
159,634,5611,2010,18.895
159,634,5911,2010,0.027
159,654,5611,2010,1.5
159,846,5611,2010,0.062
160,16,5611,2010,0.047
160,22,5611,2010,0.094
160,51,5611,2010,0.038
160,113,5611,2010,0
160,168,5611,2010,0.005
160,633,5611,2010,0.178
160,634,5611,2010,0.006
161,16,5611,2010,0
161,51,5611,2010,0
162,15,5611,2010,384.093
162,15,5911,2010,0.007
162,16,5611,2010,2.643
162,16,5911,2010,0.452
162,17,5611,2010,10.478
162,17,5911,2010,0
162,18,5611,2010,15.71
162,18,5911,2010,0.013
162,19,5611,2010,0
162,19,5911,2010,0
162,20,5611,2010,54.898
162,20,5911,2010,1.527
162,22,5611,2010,52.458
162,22,5911,2010,7.231
162,23,5611,2010,0.495
162,23,5911,2010,0.006
162,24,5611,2010,73.395
162,24,5911,2010,0
162,41,5611,2010,11.821
162,41,5911,2010,0.227
162,49,5611,2010,37.401
162,49,5911,2010,0
162,50,5611,2010,0.463
162,50,5911,2010,0.004
162,51,5611,2010,25.606
162,51,5911,2010,0.31
162,113,5611,2010,0.359
162,113,5911,2010,0.001
162,154,5611,2010,0.267
162,154,5911,2010,0
162,166,5611,2010,0.159
162,166,5911,2010,0
162,168,5611,2010,19.477
162,168,5911,2010,2.31
162,172,5611,2010,2.889
162,172,5911,2010,0.001
162,632,5611,2010,16.092
162,632,5911,2010,2.577
162,633,5611,2010,44.895
162,633,5911,2010,9.401
162,634,5611,2010,16.001
162,634,5911,2010,3.542
162,654,5611,2010,0.231
162,654,5911,2010,0
162,846,5611,2010,25.975
162,846,5911,2010,0
164,16,5611,2010,0
164,51,5611,2010,0
164,113,5611,2010,0
164,168,5611,2010,0
164,633,5611,2010,0
164,634,5611,2010,0
165,15,5611,2010,94.058
165,15,5911,2010,4.95
165,16,5611,2010,78.177
165,16,5911,2010,5.179
165,17,5611,2010,0
165,17,5911,2010,49.444
165,18,5611,2010,0.143
165,18,5911,2010,6.694
165,19,5611,2010,0
165,19,5911,2010,0
165,20,5611,2010,0.249
165,20,5911,2010,0.14
165,22,5611,2010,13.78
165,22,5911,2010,7.912
165,23,5611,2010,0.023
165,23,5911,2010,0
165,24,5611,2010,1.751
165,24,5911,2010,0
165,41,5611,2010,0.702
165,41,5911,2010,0.119
165,49,5611,2010,0.001
165,49,5911,2010,0.001
165,50,5611,2010,0
165,51,5611,2010,0.249
165,51,5911,2010,0
165,110,5611,2010,0
165,110,5911,2010,0
165,113,5611,2010,0.031
165,113,5911,2010,30.084
165,154,5611,2010,0.081
165,154,5911,2010,0
165,155,5611,2010,0.005
165,155,5911,2010,0
165,166,5611,2010,0.008
165,166,5911,2010,0.026
165,168,5611,2010,1.57
165,168,5911,2010,17.855
165,172,5611,2010,6.985
165,172,5911,2010,16.884
165,632,5611,2010,0.005
165,632,5911,2010,247.411
165,633,5611,2010,4.979
165,633,5911,2010,21.018
165,634,5611,2010,0.224
165,634,5911,2010,0
165,654,5611,2010,0
165,654,5911,2010,0.103
165,846,5611,2010,0.053
165,846,5911,2010,0.001
166,15,5611,2010,130.56
166,16,5611,2010,4.607
166,16,5911,2010,0
166,17,5611,2010,0.001
166,17,5911,2010,0
166,18,5611,2010,3.688
166,18,5911,2010,0.007
166,20,5611,2010,0.355
166,20,5911,2010,0.3
166,22,5611,2010,16.836
166,22,5911,2010,0.838
166,23,5611,2010,0.018
166,23,5911,2010,0
166,24,5611,2010,0.01
166,24,5911,2010,0
166,41,5611,2010,10.681
166,41,5911,2010,0.01
166,49,5611,2010,27.665
166,50,5611,2010,0.069
166,51,5611,2010,22.334
166,51,5911,2010,0.951
166,110,5611,2010,0.614
166,113,5611,2010,0.07
166,113,5911,2010,0
166,154,5611,2010,0
166,166,5611,2010,0.131
166,168,5611,2010,5.746
166,168,5911,2010,0.141
166,172,5611,2010,1.656
166,172,5911,2010,0.001
166,632,5611,2010,1.334
166,632,5911,2010,0.954
166,633,5611,2010,38.913
166,633,5911,2010,4.198
166,634,5611,2010,2.491
166,634,5911,2010,6.88
166,654,5611,2010,13.853
166,846,5611,2010,0.002
167,15,5611,2010,31.382
167,15,5911,2010,1296.43
167,16,5611,2010,48.95
167,16,5911,2010,15.437
167,17,5611,2010,12.859
167,17,5911,2010,71.701
167,18,5611,2010,26.699
167,18,5911,2010,32.094
167,19,5611,2010,0.007
167,19,5911,2010,0.002
167,20,5611,2010,27.094
167,20,5911,2010,6.13
167,22,5611,2010,101.969
167,22,5911,2010,80.025
167,23,5611,2010,0.755
167,23,5911,2010,3.571
167,24,5611,2010,0.402
167,24,5911,2010,2.731
167,41,5611,2010,8.943
167,41,5911,2010,14.045
167,49,5611,2010,10.529
167,49,5911,2010,240.99
167,50,5611,2010,0.22
167,50,5911,2010,0.199
167,51,5611,2010,74.231
167,51,5911,2010,323.349
167,110,5611,2010,0.064
167,110,5911,2010,0.02
167,113,5611,2010,10.685
167,113,5911,2010,32.929
167,154,5611,2010,1.688
167,154,5911,2010,0.035
167,155,5611,2010,0.004
167,155,5911,2010,0
167,166,5611,2010,0.122
167,166,5911,2010,0.015
167,168,5611,2010,22.783
167,168,5911,2010,43.564
167,172,5611,2010,44.072
167,172,5911,2010,4.69
167,175,5611,2010,67.255
167,175,5911,2010,0.033
167,632,5611,2010,19.275
167,632,5911,2010,48.779
167,633,5611,2010,195.125
167,633,5911,2010,447.783
167,634,5611,2010,22.012
167,634,5911,2010,19.763
167,654,5611,2010,7.265
167,654,5911,2010,47.638
167,846,5611,2010,6.168
167,846,5911,2010,1.343
168,15,5611,2010,180.656
168,15,5911,2010,0
168,16,5611,2010,7.716
168,16,5911,2010,0
168,17,5611,2010,0
168,17,5911,2010,3.635
168,18,5611,2010,0.188
168,18,5911,2010,0
168,20,5611,2010,0.251
168,20,5911,2010,0
168,22,5611,2010,1.886
168,22,5911,2010,0.006
168,23,5611,2010,0.026
168,24,5611,2010,0.077
168,41,5611,2010,0.355
168,41,5911,2010,0
168,49,5611,2010,9.48
168,49,5911,2010,0
168,50,5611,2010,1.045
168,51,5611,2010,0
168,51,5911,2010,0.042
168,110,5611,2010,0.353
168,110,5911,2010,0
168,113,5611,2010,0.284
168,155,5611,2010,0
168,166,5611,2010,0
168,168,5611,2010,3.256
168,168,5911,2010,0
168,172,5611,2010,1.41
168,632,5611,2010,0.42
168,632,5911,2010,2.166
168,633,5611,2010,9.145
168,633,5911,2010,0
168,634,5611,2010,0.158
168,634,5911,2010,0
168,654,5911,2010,0
168,846,5611,2010,0
168,846,5911,2010,0
169,15,5611,2010,0.494
169,15,5911,2010,672.54
169,16,5611,2010,0.978
169,16,5911,2010,7.053
169,17,5611,2010,0
169,17,5911,2010,0.338
169,18,5611,2010,2.097
169,18,5911,2010,0.002
169,20,5611,2010,3.457
169,22,5611,2010,13.976
169,22,5911,2010,0.024
169,23,5611,2010,0
169,23,5911,2010,0
169,24,5611,2010,0.024
169,24,5911,2010,0
169,41,5611,2010,1.376
169,41,5911,2010,0
169,49,5611,2010,21.913
169,49,5911,2010,0
169,50,5611,2010,0.95
169,50,5911,2010,0.1
169,51,5611,2010,69.22
169,51,5911,2010,3.147
169,110,5611,2010,2.986
169,113,5611,2010,0.965
169,113,5911,2010,0
169,154,5611,2010,0
169,166,5611,2010,0.032
169,168,5611,2010,12.723
169,168,5911,2010,0.001
169,172,5611,2010,0.616
169,632,5611,2010,0.032
169,632,5911,2010,0.061
169,633,5611,2010,30.622
169,633,5911,2010,0.06
169,634,5611,2010,8.973
169,634,5911,2010,0.48
169,846,5611,2010,0.004
170,15,5611,2010,1687.196
170,15,5911,2010,0.107
170,16,5611,2010,10.356
170,16,5911,2010,5.005
170,17,5611,2010,0.19
170,17,5911,2010,52.367
170,18,5611,2010,1.384
170,18,5911,2010,45.802
170,19,5911,2010,0
170,20,5611,2010,0.159
170,20,5911,2010,0.34
170,22,5611,2010,4.244
170,22,5911,2010,27.166
170,23,5611,2010,0.08
170,24,5611,2010,1.874
170,24,5911,2010,0.011
170,41,5611,2010,24.914
170,41,5911,2010,2.984
170,49,5611,2010,58.821
170,49,5911,2010,0
170,50,5611,2010,0.245
170,50,5911,2010,0
170,51,5611,2010,9.322
170,51,5911,2010,4.987
170,110,5611,2010,0
170,113,5611,2010,0.005
170,113,5911,2010,1.494
170,154,5611,2010,0.159
170,154,5911,2010,0.001
170,166,5611,2010,0.011
170,166,5911,2010,0
170,168,5611,2010,14.396
170,168,5911,2010,3.248
170,172,5611,2010,8.863
170,172,5911,2010,0.566
170,632,5611,2010,9.839
170,632,5911,2010,51.305
170,633,5611,2010,11.243
170,633,5911,2010,20.789
170,634,5611,2010,4.263
170,634,5911,2010,0.794
170,654,5611,2010,5.015
170,846,5611,2010,1.586
170,846,5911,2010,0
171,15,5611,2010,1870.827
171,15,5911,2010,0
171,16,5611,2010,106.455
171,16,5911,2010,15.78
171,17,5611,2010,21.158
171,17,5911,2010,0.694
171,18,5611,2010,21.481
171,18,5911,2010,5.682
171,19,5611,2010,0
171,20,5611,2010,2.174
171,20,5911,2010,0.755
171,22,5611,2010,17.1
171,22,5911,2010,5.047
171,23,5611,2010,3.289
171,23,5911,2010,0
171,24,5611,2010,1.076
171,24,5911,2010,0
171,41,5611,2010,16.051
171,41,5911,2010,13.9
171,49,5611,2010,122.503
171,49,5911,2010,0
171,50,5611,2010,63.197
171,50,5911,2010,4.194
171,51,5611,2010,0.379
171,51,5911,2010,11.737
171,110,5611,2010,0.231
171,110,5911,2010,9.966
171,113,5611,2010,0.425
171,113,5911,2010,0
171,154,5611,2010,37.009
171,155,5611,2010,22.581
171,155,5911,2010,0.005
171,166,5611,2010,13.493
171,166,5911,2010,0
171,168,5611,2010,20.043
171,168,5911,2010,17.555
171,172,5611,2010,62.357
171,172,5911,2010,0
171,175,5611,2010,56.012
171,632,5611,2010,237.851
171,632,5911,2010,0.236
171,633,5611,2010,15.572
171,633,5911,2010,25.636
171,634,5611,2010,8.831
171,634,5911,2010,11.117
171,654,5611,2010,172.287
171,654,5911,2010,0.015
171,846,5611,2010,7.441
171,846,5911,2010,0.338
173,15,5611,2010,683.524
173,15,5911,2010,940.295
173,16,5611,2010,66.379
173,16,5911,2010,77.003
173,17,5611,2010,135.664
173,17,5911,2010,27.432
173,18,5611,2010,41.372
173,18,5911,2010,13.717
173,19,5611,2010,0.052
173,19,5911,2010,1.549
173,20,5611,2010,14.074
173,20,5911,2010,11.889
173,22,5611,2010,79.108
173,22,5911,2010,223.655
173,23,5611,2010,35.803
173,23,5911,2010,0.031
173,24,5611,2010,0.852
173,24,5911,2010,34.823
173,41,5611,2010,17.572
173,41,5911,2010,83.985
173,49,5611,2010,219.283
173,49,5911,2010,45.914
173,50,5611,2010,2.386
173,50,5911,2010,0.437
173,51,5611,2010,29.753
173,51,5911,2010,191.191
173,110,5611,2010,0.161
173,110,5911,2010,0.138
173,113,5611,2010,31.026
173,113,5911,2010,3.23
173,154,5611,2010,1.379
173,154,5911,2010,0.005
173,155,5611,2010,0.005
173,155,5911,2010,0
173,166,5611,2010,0.214
173,166,5911,2010,0.116
173,168,5611,2010,38.749
173,168,5911,2010,49.499
173,172,5611,2010,131.143
173,172,5911,2010,31.32
173,175,5611,2010,43.32
173,175,5911,2010,11.582
173,632,5611,2010,101.979
173,632,5911,2010,74.851
173,633,5611,2010,102.926
173,633,5911,2010,372.29
173,634,5611,2010,37.215
173,634,5911,2010,47.027
173,654,5611,2010,19.715
173,654,5911,2010,18.998
173,846,5611,2010,27.715
173,846,5911,2010,4.389
174,15,5611,2010,1505.231
174,15,5911,2010,47.242
174,16,5611,2010,53.567
174,16,5911,2010,24.244
174,17,5611,2010,43.756
174,17,5911,2010,6.846
